レースID(新),レース名,発走時刻,年限定,芝ダ,距離,枠番,馬番,馬記号,馬名,性,齢,騎手,斤量,キャリア(当時/取消等含),マイニング値,マイニング順位,対戦型マイニング値,対戦型マイニング順位,ﾏｲ差,Tﾏ差,指数1,指数2,指数3,指数4,単オッズ,クラス,Ｒ,競走種別C,競走記号コード,着,血統登録番号,重量C,所属,調教師,所属,生産者,産地,種牡馬,母名,母父名
202608160101080711,未勝利,13:25,３歳,芝,2000,6,11,(外),$ホウオウワイズ,牝,3,斎藤新, 55 ,2,124.07,16,38.5,11, 2.04,40.0,,,,,,未勝利,7,12,A03,,2023107525,3,(栗),吉岡辰弥,栗東,"Gregory Houston Moore",米,"Bolt d'Oro","Oh Wise One",Dunkirk
202608160101080712,未勝利,13:25,３歳,芝,2000,6,12,, ヒメヒオウギ,牝,3,河原田菜,51★,10,122.19,5,59.1,7, 0.16,19.4,,,,,,未勝利,7,12,A03,,2023106148,3,(栗),中竹和也,栗東,ディアレストクラブ,浦河町,コントレイル,クロコスミア,ステイゴールド
202608160101080713,未勝利,13:25,３歳,芝,2000,7,13,, ヤクジョ,牡,3,坂井瑠星, 57 ,10,123.31,11,63.4,4, 1.28,15.1,,,,,,未勝利,7,12,A03,,2023102802,3,(美),松永康利,美浦,タイヘイ牧場,新ひだか町,リアルスティール,チビラーサン,ケープブランコ
202608160101080714,未勝利,13:25,３歳,芝,2000,7,14,, ウイルソン,牡,3,北村友一, 57 ,4,122.10,2,70.5,3, 0.07, 8.0,,,,,,未勝利,7,12,A03,,2023107359,3,(栗),杉山晴紀,栗東,ノーザンファーム,安平町,コントレイル,ロクセラーナ,キングカメハメハ
202608160101080715,未勝利,13:25,３歳,芝,2000,8,15,, スチョウプリンセス,牝,3,大野拓弥, 55 ,5,122.95,9,40.8,10, 0.92,37.7,,,,,,未勝利,7,12,A03,,2023104789,3,(美),的場均,美浦,レジェンドファーム,新冠町,モズアスコット,モズマッテタワ,オレハマッテルゼ
202608160101080716,未勝利,13:25,３歳,芝,2000,8,16,, ミナヅキ,牡,3,西村淳也, 57 ,10,122.24,6,78.5,1, 0.21,-6.4,,,,,,未勝利,7,12,A03,,2023105449,3,(美),清水英克,美浦,サカイファーム,新ひだか町,ガルボ,アドリアーネ,アグネスデジタル
202608160101080801,１勝ｸﾗｽ,14:00,３歳以上,ダ,1700,1,1,(外),$カフジクロミエ,牝,3,古川吉洋, 53 ,10,106.86,5,47.7,6, 0.95,22.4,,,,,,1勝,8,13,A04,,2023110034,4,(栗),中竹和也,栗東,"Two Hearts Farm II LLC",米,"Omaha Beach","Song of Solomon","Unbridled's Song"
202608160101080802,１勝ｸﾗｽ,14:00,３歳以上,ダ,1700,2,2,, タイセイジェイド,牡,3,西村淳也, 55 ,6,105.91,1,63.9,3,-0.18, 6.2,,,,,,1勝,8,13,A04,,2023100612,4,(栗),矢作芳人,栗東,天羽禮治,日高町,クリソベリル,クレイジーアクセル,ロージズインメイ
202608160101080803,１勝ｸﾗｽ,14:00,３歳以上,ダ,1700,3,3,, タイセイルビー,牝,3,小林美駒,50▲,12,107.25,8,47.7,6, 1.34,22.4,,,,,,1勝,8,13,A04,,2023104679,4,(美),千葉直人,美浦,村田牧場,新冠町,サトノダイヤモンド,ハーランズワンダー,"Awesome Again"
202608160101080804,１勝ｸﾗｽ,14:00,３歳以上,ダ,1700,4,4,, グレイスフルマーチ,牡,4,斎藤新, 58 ,15,106.46,3,70.1,1, 0.55,-2.5,,,,,,1勝,8,13,A04,,2022101044,4,(栗),中村直也,栗東,厚賀古川牧場,日高町,ヘニーヒューズ,メイグレイス,ネオユニヴァース
202608160101080805,１勝ｸﾗｽ,14:00,３歳以上,ダ,1700,5,5,(地), ロードアルディート,牡,4,横山和生, 58 ,13,107.03,6,57.5,5, 1.12,12.6,,,,,,1勝,8,13,A04,,2022100637,4,(栗),武幸四郎,栗東,ケイアイファーム,新ひだか町,ドゥラメンテ,デルフィーノ,ハーツクライ
202608160101080806,１勝ｸﾗｽ,14:00,３歳以上,ダ,1700,6,6,, スパークルレイ,牝,3,遠藤汰月,50▲,4,108.83,11,28.7,10, 2.92,41.4,,,,,,1勝,8,13,A04,,2023100777,4,(美),的場均,美浦,木部ファーム,日高町,ディープブリランテ,スカーゲン,"Dashing Blade"
202608160101080807,１勝ｸﾗｽ,14:00,３歳以上,ダ,1700,6,7,, タイキインドラ,牡,4,坂井瑠星, 58 ,9,106.60,4,60.2,4, 0.69, 9.9,,,,,,1勝,8,13,A04,,2022103149,4,(美),平岩大典,美浦,ビクトリーホースランチ,浦河町,サンダースノー,タイキキララ,キングヘイロー
202608160101080808,１勝ｸﾗｽ,14:00,３歳以上,ダ,1700,7,8,, ファミーユウルーズ,牡,4,和田陽希,55▲,12,107.74,9,33.6,9, 1.83,36.5,,,,,,1勝,8,13,A04,,2022107021,4,(美),武藤善則,美浦,村上欽哉,新冠町,ナダル,メジロミドウ,ステイゴールド
202608160101080809,１勝ｸﾗｽ,14:00,３歳以上,ダ,1700,7,9,, サマースプラッシュ,牝,3,古川奈穂,51◇,8,108.71,10,27.3,11, 2.80,42.8,,,,,,1勝,8,13,A04,,2023106163,4,(美),石栗龍彦,美浦,スカイビーチステーブル,新冠町,アポロケンタッキー,アポロユッキー,アポロキングダム
202608160101080810,１勝ｸﾗｽ,14:00,３歳以上,ダ,1700,8,10,, ジェネラスキング,牡,3,横山武史, 55 ,6,106.09,2,67.6,2, 0.18, 2.5,,,,,,1勝,8,13,A04,,2023103806,4,(美),久保田貴,美浦,社台コーポレーション白老ファーム,白老町,ルーラーシップ,ピュリティゴールド,ゴールドアリュール
202608160101080811,１勝ｸﾗｽ,14:00,３歳以上,ダ,1700,8,11,, カフェブーケット,牡,4,長浜鴻緒,57☆,10,107.10,7,45.1,8, 1.19,25.0,,,,,,1勝,8,13,A04,,2022103235,4,(美),柄崎将寿,美浦,三嶋牧場,浦河町,フォーウィールドライブ,フィオーレカフェ,アイルハヴアナザー
202608160101080901,小樽特別･1勝,14:35,３歳以上,芝,1200,1,1,, シュークリーム,牝,5,坂井瑠星, 56 ,19,69.66,9,64.6,4, 0.50, 7.0,,,,,,1勝,9,13,A04,,2021104404,4,(栗),西村真幸,栗東,フジワラフアーム,新ひだか町,ファインニードル,スポークスウーマン,"Invincible Spirit"
202608160101080902,小樽特別･1勝,14:35,３歳以上,芝,1200,1,2,, ラスベガスサイン,牝,3,横山琉人, 54 ,5,70.37,16,40.5,12, 1.21,31.1,,,,,,1勝,9,13,A04,,2023105812,4,(栗),長谷川浩,栗東,ケイアイファーム,新ひだか町,シルバーステート,パーフェクトトリビュート,Dubawi
202608160101080903,小樽特別･1勝,14:35,３歳以上,芝,1200,2,3,, エコロハート,牝,4,川田将雅, 56 ,16,69.62,7,71.6,1, 0.46,-2.7,,,,,,1勝,9,13,A04,,2022105212,4,(栗),須貝尚介,栗東,社台ファーム,千歳市,ストロングリターン,アップロック,ハーツクライ
202608160101080904,小樽特別･1勝,14:35,３歳以上,芝,1200,2,4,(地), レッドカメリア,牝,6,古川吉洋, 56 ,36,69.49,5,44.4,9, 0.33,27.2,,,,,,1勝,9,13,A04,,2020100084,4,(美),佐藤吉勝,美浦,加野牧場,新ひだか町,レーヴミストラル,インブルーム,シンボリクリスエス
202608160101080905,小樽特別･1勝,14:35,３歳以上,芝,1200,3,5,, ハッピーラッキー,牡,3,横山和生, 56 ,12,69.65,8,68.9,2, 0.49, 2.7,,,,,,1勝,9,13,A04,,2023103137,4,(美),武市康男,美浦,藤沢牧場,新ひだか町,ウインブライト,スズカシャーマン,チチカステナンゴ
202608160101080906,小樽特別･1勝,14:35,３歳以上,芝,1200,3,6,, キタノクニカラ,牝,4,遠藤汰月, 56 ,19,69.73,10,28.1,15, 0.57,43.5,,,,,,1勝,9,13,A04,,2022103316,4,(美),奥平雅士,美浦,ミルファーム,浦河町,ダノンバラード,キタノリツメイ,アイルハヴアナザー
202608160101080907,小樽特別･1勝,14:35,３歳以上,芝,1200,4,7,, ブライアーヒル,牝,4,斎藤新, 56 ,19,69.97,13,43.0,11, 0.81,28.6,,,,,,1勝,9,13,A04,,2022106016,4,(栗),中尾秀正,栗東,アサヒ牧場,新冠町,アメリカンペイトリオット,タカヒロガートップ,アドマイヤマックス
202608160101080908,小樽特別･1勝,14:35,３歳以上,芝,1200,4,8,, ユーティジャーニー,牝,4,長浜鴻緒, 56 ,15,70.01,14,53.6,7, 0.85,18.0,,,,,,1勝,9,13,A04,,2022102088,4,(美),矢嶋大樹,美浦,前野牧場,日高町,ヤングマンパワー,リノワールド,オルフェーヴル
202608160101080909,小樽特別･1勝,14:35,３歳以上,芝,1200,5,9,, フィオラーノ,牡,3,松本大輝, 56 ,7,69.33,3,36.3,13, 0.17,35.3,,,,,,1勝,9,13,A04,,2023102027,4,(栗),吉田直弘,栗東,グランデファーム,浦河町,インディチャンプ,カツンダモン,エンパイアメーカー
202608160101080910,小樽特別･1勝,14:35,３歳以上,芝,1200,5,10,[地], トーアサジタリウス,牡,3,小野楓馬, 56 ,12,69.90,12,33.6,14, 0.74,38.0,,,,,,1勝,9,13,A04,,2023103847,4,[地],佐々木国,地方,トーア牧場,豊浦,ドリームバレンチノ,トーアアテナ,タイキシャトル
202608160101080911,小樽特別･1勝,14:35,３歳以上,芝,1200,6,11,(地), アルマロクザン,牝,6,大野拓弥, 56 ,34,70.22,15,25.9,16, 1.06,45.7,,,,,,1勝,9,13,A04,,2020100759,4,(美),伊藤伸一,美浦,小島牧場,浦河町,ドレフォン,アルマディヴァン,メジロベイリー
202608160101080912,小樽特別･1勝,14:35,３歳以上,芝,1200,6,12,, ラヴノー,牝,3,小林美駒, 54 ,5,69.79,11,43.8,10, 0.63,27.8,,,,,,1勝,9,13,A04,,2023105325,4,(美),林徹,美浦,ノーザンファーム,安平町,モーリス,フィールザレース,Orpen
202608160101080913,小樽特別･1勝,14:35,３歳以上,芝,1200,7,13,, ノアールビーナス,牝,3,舟山瑠泉, 54 ,7,69.16,1,61.4,6,-0.12,10.2,,,,,,1勝,9,13,A04,,2023104047,4,(栗),杉山佳明,栗東,川島牧場,新冠町,ドレフォン,カフジビーナス,ディープインパクト
202608160101080914,小樽特別･1勝,14:35,３歳以上,芝,1200,7,14,, ダブルチャレンジ,牝,3,吉田隼人, 54 ,11,69.59,6,52.5,8, 0.43,19.1,,,,,,1勝,9,13,A04,,2023104875,4,(美),深山雅史,美浦,杵臼牧場,浦河町,シャンハイボビー,ペプチドサクラ,キズナ
202608160101080915,小樽特別･1勝,14:35,３歳以上,芝,1200,8,15,, マイケルバローズ,牡,3,横山武史, 56 ,8,69.28,2,68.4,3, 0.12, 3.2,,,,,,1勝,9,13,A04,,2023104856,4,(栗),上村洋行,栗東,杵臼牧場,浦河町,ロードカナロア,アルーリングハート,ダイワメジャー
202608160101080916,小樽特別･1勝,14:35,３歳以上,芝,1200,8,16,, リヴァイ,牡,3,西村淳也, 56 ,5,69.44,4,62.6,5, 0.28, 9.0,,,,,,1勝,9,13,A04,,2023103585,4,(栗),高野友和,栗東,社台ファーム,千歳市,サートゥルナーリア,ランドスケープ,ジャスタウェイ
202608160101081001,大通公園･2勝,15:10,３歳以上,ダ,1000,1,1,(外),$カッタッパ,牡,3,松本大輝, 56 ,8,59.38,6,44.6,9, 0.44,30.9,,,,,,2勝,10,13,A03,,2023107534,4,(栗),森秀行,栗東,"Buck Pond Farm Inc.",米,Speightstown,"Smuggler's Moon","Gun Runner"
202608160101081002,大通公園･2勝,15:10,３歳以上,ダ,1000,2,2,, ビーマックス,牡,4,川田将雅, 58 ,16,59.46,7,68.8,3, 0.52, 6.7,,,,,,2勝,10,13,A03,,2022100729,4,(栗),藤野健太,栗東,タガミファーム,新ひだか町,サトノアラジン,タマモカトルズ,サウスヴィグラス
202608160101081003,大通公園･2勝,15:10,３歳以上,ダ,1000,3,3,, キャリーグレイス,牝,4,舟山瑠泉, 56 ,20,59.69,11,50.8,6, 0.75,24.7,,,,,,2勝,10,13,A03,,2022100091,4,(栗),寺島良,栗東,笠松牧場,浦河町,カリフォルニアクローム,ジーニアル,キングカメハメハ
202608160101081004,大通公園･2勝,15:10,３歳以上,ダ,1000,4,4,, オセアエクスプレス,牡,5,佐々木大, 58 ,19,59.67,10,27.2,11, 0.73,48.3,,,,,,2勝,10,13,A03,,2021104145,4,(美),菊川正達,美浦,千代田牧場,新ひだか町,アジアエクスプレス,フロリール,クロフネ
202608160101081005,大通公園･2勝,15:10,３歳以上,ダ,1000,5,5,(地), ストロングボンド,セ,3,長浜鴻緒, 56 ,7,60.14,12,19.5,12, 1.20,56.0,,,,,,2勝,10,13,A03,,2023105661,4,(美),菊川正達,美浦,柏木一則,新冠町,リーチザクラウン,ミヤジサクラコ,ロードカナロア
202608160101081006,大通公園･2勝,15:10,３歳以上,ダ,1000,5,6,, マメタンク,牡,3,斎藤新, 56 ,6,58.94,1,75.5,1,-0.04,-2.7,,,,,,2勝,10,13,A03,,2023105591,4,(栗),東田明士,栗東,岡田牧場,新ひだか町,フィレンツェファイア,グラスルノン,フレンチデピュティ
202608160101081007,大通公園･2勝,15:10,３歳以上,ダ,1000,6,7,, タッカージーティー,牝,4,横山武史, 56 ,12,58.98,2,58.5,5, 0.04,17.0,,,,,,2勝,10,13,A03,,2022106261,4,(美),鈴木伸尋,美浦,佐藤牧場,新冠町,ヘニーヒューズ,シャワーブーケ,ゴールドアリュール
202608160101081008,大通公園･2勝,15:10,３歳以上,ダ,1000,6,8,, クインズシフォン,牝,4,吉田隼人, 56 ,12,59.48,8,45.8,8, 0.54,29.7,,,,,,2勝,10,13,A03,,2022103857,4,(美),和田正一,美浦,佐竹学,新ひだか町,デクラレーションオブウォー,ケイアイエーデル,トワイニング
202608160101081009,大通公園･2勝,15:10,３歳以上,ダ,1000,7,9,, ウーマンズパワー,牝,3,横山琉人, 54 ,7,59.29,3,60.5,4, 0.35,15.0,,,,,,2勝,10,13,A03,,2023103929,4,(栗),中尾秀正,栗東,アサヒ牧場,新冠町,タワーオブロンドン,ジョジョニー,ゴールドアリュール
202608160101081010,大通公園･2勝,15:10,３歳以上,ダ,1000,7,10,, パールフロント,牝,4,北村友一, 56 ,15,59.37,5,72.8,2, 0.43, 2.7,,,,,,2勝,10,13,A03,,2022102427,4,(栗),寺島良,栗東,坂東牧場,平取町,デクラレーションオブウォー,マーキークラブ,クロフネ
202608160101081011,大通公園･2勝,15:10,３歳以上,ダ,1000,8,11,, フェデルミエール,牝,4,黛弘人, 56 ,13,59.33,4,28.5,10, 0.39,47.0,,,,,,2勝,10,13,A03,,2022104479,4,(美),中川公成,美浦,真歌田中牧場,新ひだか町,ゴールドアクター,エリーフェアリー,アルデバラン2
202608160101081012,大通公園･2勝,15:10,３歳以上,ダ,1000,8,12,, キーガッツ,牡,4,西村淳也, 58 ,12,59.59,9,46.7,7, 0.65,28.8,,,,,,2勝,10,13,A03,,2022106513,4,(栗),杉山佳明,栗東,中本牧場,新冠町,シュヴァルグラン,キーレター,リンドシェーバー
202608160101081101,札幌記念G2,15:45,３歳以上,芝,2000,1,1,, オニャンコポン,セ,7,横山琉人, 58 ,32,120.98,11,41.6,11, 1.33,37.1,,,,,36.0,Ｇ２,11,13,N04,,2019104756,4,(美),小島茂之,美浦,社台ファーム,千歳市,エイシンフラッシュ,シャリオドール,ヴィクトワールピサ
202608160101081102,札幌記念G2,15:45,３歳以上,芝,2000,1,2,, イガッチ,牡,4,吉田隼人, 58 ,12,121.22,14,27.5,14, 1.57,51.2,,,,,252.0,Ｇ２,11,13,N04,,2022100699,4,(栗),笹田和秀,栗東,下屋敷牧場,新ひだか町,リアルスティール,クリーミーボイス,キングカメハメハ
202608160101081103,札幌記念G2,15:45,３歳以上,芝,2000,2,3,, ピンクジン,牝,6,黛弘人, 56 ,43,121.28,15,24.3,15, 1.63,54.4,,,,,252.0,Ｇ２,11,13,N04,,2020106966,4,(美),室井潔,美浦,ミルファーム,浦河町,ダノンバラード,オーミチェリッシュ,キャプテンスティーヴ
202608160101081104,札幌記念G2,15:45,３歳以上,芝,2000,2,4,, マジックサンズ,牡,4,横山和生, 58 ,11,120.46,8,53.8,8, 0.81,24.9,,,,,9.6,Ｇ２,11,13,N04,,2022104772,4,(栗),須貝尚介,栗東,ノーザンファーム,安平町,キズナ,コナブリュワーズ,キングカメハメハ
202608160101081105,札幌記念G2,15:45,３歳以上,芝,2000,3,5,, エコロヴァルツ,牡,5,横山武史, 58 ,17,120.10,4,51.0,9, 0.45,27.7,,,,,72.0,Ｇ２,11,13,N04,,2021101436,4,(栗),牧浦充徳,栗東,下河辺牧場,日高町,ブラックタイド,プティプランセス,キングカメハメハ
202608160101081106,札幌記念G2,15:45,３歳以上,芝,2000,3,6,, ローシャムパーク,牡,7,池添謙一, 58 ,22,120.52,9,64.1,5, 0.87,14.6,,,,,13.6,Ｇ２,11,13,N04,,2019105552,4,(美),田中博康,美浦,ノーザンファーム,安平町,ハービンジャー,レネットグルーヴ,キングカメハメハ
202608160101081107,札幌記念G2,15:45,３歳以上,芝,2000,4,7,, ショウヘイ,牡,4,川田将雅, 58 ,9,119.65,1,66.8,3,-0.18,11.9,,,,,2.0,Ｇ２,11,13,N04,,2022104714,4,(栗),友道康夫,栗東,ノーザンファーム,安平町,サートゥルナーリア,オーロトラジェ,オルフェーヴル
202608160101081108,札幌記念G2,15:45,３歳以上,芝,2000,4,8,, サクラファレル,牡,4,佐々木大, 58 ,8,120.34,6,61.9,6, 0.69,16.8,,,,,9.3,Ｇ２,11,13,N04,,2022104094,4,(美),堀宣行,美浦,谷岡牧場,新ひだか町,サートゥルナーリア,サクラレーヌ,シンボリクリスエス
202608160101081109,札幌記念G2,15:45,３歳以上,芝,2000,5,9,, マイネルモーント,牡,6,斎藤新, 58 ,27,119.94,3,64.6,4, 0.29,14.1,,,,,504.0,Ｇ２,11,13,N04,,2020105749,4,(美),高木登,美浦,ビッグレッドファーム,新冠町,ゴールドシップ,ゲッカコウ,ロージズインメイ
202608160101081110,札幌記念G2,15:45,３歳以上,芝,2000,5,10,, アドマイヤテラ,牡,5,坂井瑠星, 58 ,14,119.83,2,75.5,2, 0.18, 3.2,,,,,3.6,Ｇ２,11,13,N04,,2021105369,4,(栗),友道康夫,栗東,ノーザンファーム,安平町,レイデオロ,アドマイヤミヤビ,ハーツクライ
202608160101081111,札幌記念G2,15:45,３歳以上,芝,2000,6,11,, アラタ,牡,9,大野拓弥, 58 ,34,121.07,13,42.3,10, 1.42,36.4,,,,,504.0,Ｇ２,11,13,N04,,2017104756,4,(美),和田勇介,美浦,社台ファーム,千歳市,キングカメハメハ,サンシャイン,ハーツクライ
202608160101081112,札幌記念G2,15:45,３歳以上,芝,2000,6,12,, ゼンダンハヤブサ,牡,4,酒井学, 58 ,18,120.41,7,58.8,7, 0.76,19.9,,,,,29.6,Ｇ２,11,13,N04,,2022106306,4,(栗),橋田宜長,栗東,スカイビーチステーブル,新冠町,スマートオーディン,オーガストウェイ,アグネスタキオン
202608160101081113,札幌記念G2,15:45,３歳以上,芝,2000,7,13,, グランディア,セ,7,西村淳也, 58 ,26,120.19,5,78.7,1, 0.54,-3.2,,,,,252.0,Ｇ２,11,13,N04,,2019105302,4,(栗),中内田充,栗東,ノーザンファーム,安平町,ハービンジャー,ディアデラノビア,サンデーサイレンス
202608160101081114,札幌記念G2,15:45,３歳以上,芝,2000,7,14,, レディネス,牡,4,横山典弘, 58 ,8,121.05,12,32.1,13, 1.40,46.6,,,,,504.0,Ｇ２,11,13,N04,,2022104416,4,(栗),昆貢,栗東,フジワラフアーム,新ひだか町,スワーヴリチャード,リトルシャンブルズ,Shamardal
202608160101081115,札幌記念G2,15:45,３歳以上,芝,2000,8,15,, シェイクユアハート,牡,6,古川吉洋, 58 ,30,120.89,10,41.6,11, 1.24,37.1,,,,,11.4,Ｇ２,11,13,N04,,2020103101,4,(栗),宮徹,栗東,社台ファーム,千歳市,ハーツクライ,ルンバロッカ,"Sri Pekan"
202608160101081116,札幌記念G2,15:45,３歳以上,芝,2000,8,16,, ホウオウビスケッツ,牡,6,岩田康誠, 58 ,21,121.93,16,14.5,16, 2.28,64.2,,,,,45.8,Ｇ２,11,13,N04,,2020103941,4,(美),奥村武,美浦,岡田スタツド,新ひだか町,マインドユアビスケッツ,ホウオウサブリナ,ルーラーシップ
202608160101081201,阿寒湖特･2勝,16:30,３歳以上,芝,2600,1,1,, レイデラティエラ,牡,4,松本大輝, 58 ,18,162.21,10,52.0,8, 1.25,23.4,,,,,,2勝,12,13,A04,,2022103070,4,(栗),小崎憲,栗東,富菜牧場,浦河町,スワーヴリチャード,シウダニーニャ,Leroidesanimaux
202608160101081202,阿寒湖特･2勝,16:30,３歳以上,芝,2600,2,2,, ダノンヒストリー,牡,3,佐々木大, 55 ,3,162.85,12,67.0,2, 1.89, 8.4,,,,,,2勝,12,13,A04,,2023107005,4,(美),堀宣行,美浦,ノーザンファーム,安平町,エピファネイア,コーステッド,Tizway
202608160101081203,阿寒湖特･2勝,16:30,３歳以上,芝,2600,3,3,, ゲンジ,牡,4,横山琉人, 58 ,17,160.96,1,52.4,7,-0.16,23.0,,,,,,2勝,12,13,A04,,2022105597,4,(美),尾形和幸,美浦,アスラン,苫小牧市,オルフェーヴル,サクレディーヴァ,クロフネ
202608160101081204,阿寒湖特･2勝,16:30,３歳以上,芝,2600,3,4,, マイネルゼウス,牡,4,坂井瑠星, 58 ,21,161.91,6,63.5,3, 0.95,11.9,,,,,,2勝,12,13,A04,,2022106828,4,(美),奥村武,美浦,ブルースターズファーム,新冠町,ダノンバラード,ビジュティエ,オルフェーヴル
202608160101081205,阿寒湖特･2勝,16:30,３歳以上,芝,2600,4,5,, パープルクラウド,牡,6,川又賢治, 58 ,21,162.74,11,25.7,14, 1.78,49.7,,,,,,2勝,12,13,A04,,2020104553,4,(栗),吉村圭司,栗東,飛野牧場,新ひだか町,ドゥラメンテ,パープル,Galileo
202608160101081206,阿寒湖特･2勝,16:30,３歳以上,芝,2600,4,6,, アスクデッドヒート,牡,4,古川奈穂, 58 ,21,162.09,9,60.9,5, 1.13,14.5,,,,,,2勝,12,13,A04,,2022105839,4,(栗),矢作芳人,栗東,社台コーポレーション白老ファーム,白老町,ルーラーシップ,フェイブルネージュ,ディープインパクト
202608160101081207,阿寒湖特･2勝,16:30,３歳以上,芝,2600,5,7,, ブリヤディアマンテ,牡,4,横山和生, 58 ,12,162.04,7,30.9,12, 1.08,44.5,,,,,,2勝,12,13,A04,,2022104856,4,(美),小島茂之,美浦,ノーザンファーム,安平町,サトノダイヤモンド,スパークオンアイス,シンボリクリスエス
202608160101081208,阿寒湖特･2勝,16:30,３歳以上,芝,2600,5,8,, レイデラルース,牡,5,斎藤新, 58 ,15,161.57,3,35.6,11, 0.61,39.8,,,,,,2勝,12,13,A04,,2021105475,4,(美),西田雄一,美浦,ノーザンファーム,安平町,レイデオロ,カンデラ,ダイワメジャー
202608160101081209,阿寒湖特･2勝,16:30,３歳以上,芝,2600,6,9,, サラトガチップス,牡,5,西村淳也, 58 ,15,162.08,8,61.8,4, 1.12,13.6,,,,,,2勝,12,13,A04,,2021105002,4,(栗),新谷功一,栗東,社台ファーム,千歳市,レイデオロ,カレンリスベット,マンハッタンカフェ
202608160101081210,阿寒湖特･2勝,16:30,３歳以上,芝,2600,6,10,(外),$ドッビアーコ,セ,5,小沢大仁, 58 ,18,164.03,13,26.9,13, 3.07,48.5,,,,,,2勝,12,13,A04,,2021110130,4,(栗),奥村豊,栗東,"Bonne Chance Farm LLC",米,"Street Boss",Rubindy,Bernardini
202608160101081211,阿寒湖特･2勝,16:30,３歳以上,芝,2600,7,11,, ライフセービング,牡,5,古川吉洋, 58 ,33,161.72,4,50.3,9, 0.76,25.1,,,,,,2勝,12,13,A04,,2021105285,4,(栗),宮徹,栗東,社台ファーム,千歳市,ビーチパトロール,レインダンス,ダンスインザダーク
202608160101081212,阿寒湖特･2勝,16:30,３歳以上,芝,2600,7,12,, ジュンツバメガエシ,牡,6,川田将雅, 58 ,20,161.73,5,75.4,1, 0.77,-8.4,,,,,,2勝,12,13,A04,,2020103208,4,(栗),友道康夫,栗東,ノーザンファーム,安平町,ジャスタウェイ,アドマイヤテレサ,エリシオ
202608160101081213,阿寒湖特･2勝,16:30,３歳以上,芝,2600,8,13,, ラーシャローム,牡,4,岩田康誠, 58 ,11,161.12,2,54.6,6, 0.16,20.8,,,,,,2勝,12,13,A04,,2022103406,4,(美),奥村武,美浦,アフリートファーム,新ひだか町,トーセンラー,アンジェリカス,ハービンジャー
202608160101081214,阿寒湖特･2勝,16:30,３歳以上,芝,2600,8,14,, リアルファインド,牡,5,吉田隼人, 58 ,11,164.19,14,42.5,10, 3.23,32.9,,,,,,2勝,12,13,A04,,2021105784,4,(美),小笠倫弘,美浦,ノーザンファーム,安平町,リアルスティール,マトリョーシカ,クロフネ
202608160402080101,未勝利・牝*,09:40,２歳,芝,1600,1,1,, サトノスプレマシー,牝,2,田辺裕信, 55 ,1,93.91,3,61.3,4, 0.27,10.8,,,,,,未勝利,1,11,023,,2024107260,3,(美),久保田貴,美浦,千代田牧場,新ひだか町,シルバーステート,サマーソワレ,"War Front"
202608160402080102,未勝利・牝*,09:40,２歳,芝,1600,2,2,, ユタライト,牝,2,丸山元気, 55 ,1,94.55,11,48.9,7, 0.91,23.2,,,,,,未勝利,1,11,023,,2024106664,3,(美),宮田敬介,美浦,ノーザンファーム,安平町,ロードカナロア,ユナカイト,ヨハネスブルグ
202608160402080103,未勝利・牝*,09:40,２歳,芝,1600,3,3,, ビーズスティンガー,牝,2,原優介, 55 ,1,94.42,7,30.6,12, 0.78,41.5,,,,,,未勝利,1,11,023,,2024102989,3,(美),中川公成,美浦,カミイスタット,新冠町,ダノンスマッシュ,スコルピオンキッス,"French Deputy"
202608160402080104,未勝利・牝*,09:40,２歳,芝,1600,4,4,, アテナブレイブ,牝,2,三浦皇成, 55 ,2,94.23,5,61.0,5, 0.59,11.1,,,,,,未勝利,1,11,023,,2024105671,3,(美),手塚貴徳,美浦,山際牧場,新ひだか町,サリオス,アマゾーヌ,エピファネイア
202608160402080105,未勝利・牝*,09:40,２歳,芝,1600,4,5,, アルアンダルス,牝,2,石橋脩, 55 ,1,94.43,8,45.4,8, 0.79,26.7,,,,,,未勝利,1,11,023,,2024100316,3,(美),小野次郎,美浦,グッドラック・ファーム,日高町,ジャスタウェイ,アズレージョ,タートルボウル
202608160402080106,未勝利・牝*,09:40,２歳,芝,1600,5,6,, スケルツォテソーロ,牝,2,佐藤翔馬,52▲,1,94.67,12,32.0,11, 1.03,40.1,,,,,,未勝利,1,11,023,,2024101296,3,(美),稲垣幸雄,美浦,リョーケンファーム,日高町,エピファネイア,ローズテソーロ,ハーツクライ
202608160402080107,未勝利・牝*,09:40,２歳,芝,1600,5,7,, クラオルグジェシダ,牝,2,戸崎圭太, 55 ,1,94.16,4,72.1,1, 0.52, 0.0,,,,,,未勝利,1,11,023,,2024100295,3,(美),田島俊明,美浦,クラウン日高牧場,日高町,デクラレーションオブウォー,マリノジュリア,エイシンフラッシュ
202608160402080108,未勝利・牝*,09:40,２歳,芝,1600,6,8,, インサイドエッジ,牝,2,津村明秀, 55 ,1,93.64,1,72.1,1,-0.25, 0.0,,,,,,未勝利,1,11,023,,2024107186,3,(美),和田勇介,美浦,社台ファーム,千歳市,エピファネイア,デアリングエッジ,キングカメハメハ
