race_id_16,馬番,馬名,美咲印,美咲順位,美咲_勝率,美咲_連対率
2026082201020106,6,フクチャンブラック,,12,29.147939697200798,28.290554571469677
2026082201020106,1,カイユレ,,13,20.776063199440927,24.968027246225052
2026082201020106,8,リコラピッド,,14,23.58191557979964,24.802397749510895
2026082201020107,5,ドリームガッサン,◎,1,51.758028801293875,54.96924830960732
2026082201020107,9,メイワキラリ,○,2,49.6982367112756,54.20636491705844
2026082201020107,1,ロードヴァルカン,▲,3,48.43277209001245,53.79655136489097
2026082201020107,4,ラテラルパーム,△,4,49.1179509168043,50.89607599666641
2026082201020107,8,セイウンバジリスク,×,5,48.36597894246536,48.138905360895
2026082201020107,7,ミサビスケッツ,注,6,37.029446952232945,44.872377734155364
2026082201020107,12,セガンティーニ,☆,7,39.79401986905891,43.26604850615436
2026082201020107,6,メイショウハッブル,,8,32.720831307245284,39.221687087142406
2026082201020107,3,レストプレドゥモア,,9,25.32632114279403,30.59934119058879
2026082201020107,10,グッバイウェーブ,,10,24.225138175910445,29.938889596014278
2026082201020107,11,シェーンルスカ,,11,23.651465420189012,27.881722441584976
2026082201020107,2,カップッチョ,,12,15.065180037804177,19.185742673163055
2026082201020108,9,ミルボナー,◎,1,54.16385376211035,63.53411636489806
2026082201020108,3,ジーティーアリア,○,2,53.33140312724193,56.66106251741644
2026082201020108,1,ルージュビバーチェ,▲,3,51.58898060942819,55.7408250578999
2026082201020108,6,ピラニアキッス,△,4,47.55495159286408,52.07464981917824
2026082201020108,10,ローゾフィア,×,5,44.651820445429536,48.875509499959804
2026082201020108,7,ケープウィッカム,注,6,36.07217307441852,43.55934504054188
2026082201020108,5,ランスノーブル,☆,7,27.505261299683642,35.17870809337232
2026082201020108,4,サウンドルーチェ,,8,31.66094447277058,33.30217399502716
2026082201020108,8,ホワイトオーキッド,,9,32.49865928025463,31.029422137491114
2026082201020108,2,リピース,,10,26.746525240269726,27.386812346289812
2026082201020109,10,ラードンチェイス,◎,1,66.19315135301345,68.87996776319197
2026082201020109,6,ブルージェイ,○,2,56.705799126569225,58.293393992763754
2026082201020109,9,チカバリエンテ,▲,3,50.635931039994986,56.02001950244424
2026082201020109,13,ウィエダンド,△,4,49.68392423080863,52.950784118888535
2026082201020109,1,ステラトップガン,×,5,44.693015217452455,52.72121004302422
2026082201020109,7,フレイコン,注,6,47.82647959839706,51.688143412966205
2026082201020109,3,ライーリーアース,☆,7,46.448063975316174,49.51818792578045
2026082201020109,8,モンビスキュイ,,8,38.9482899473931,43.826670821803965
2026082201020109,5,スターオブヴェイズ,,9,37.46858158229776,42.91336444193322
2026082201020109,12,エイシンウルトラン,,10,37.846392914181855,42.82981797318505
2026082201020109,11,エンジェルボヌール,,11,38.260593158408035,42.680479166297985
2026082201020109,4,コパノシチリア,,12,37.419511305061484,42.640823527661446
2026082201020109,2,シアンディオ,,13,37.28120913020479,42.60808153458217
2026082201020109,14,ダマスク,,14,32.15379057898517,39.00759545320937
2026082201020110,9,アスミル,◎,1,46.888521325665806,53.55202396317941
2026082201020110,3,ウチュウノセカイ,○,2,51.661949893354944,51.76528845577171
2026082201020110,1,ベルビースタローン,▲,3,43.266422518332995,50.630192955757714
2026082201020110,8,ホウオウヘッセン,△,4,47.79810319298788,50.1871304693936
2026082201020110,12,ピースフルナイト,×,5,44.993173366933625,46.8324924708934
2026082201020110,10,ミキノバカラ,注,6,45.40221735174918,46.03408120684489
2026082201020110,14,ヴィヴァクラウン,☆,7,34.15586843315334,42.83055038911243
2026082201020110,5,ビービーエフォート,,8,36.07048724257367,42.43679132364777
2026082201020110,7,エクストラバック,,9,33.94697730960229,36.40705092352795
2026082201020110,4,メイショウミリオレ,,10,30.912651474474647,35.37233407317423
2026082201020110,11,ビーコング,,11,29.656843830328683,34.833050510657834
2026082201020110,13,フードマン,,12,30.389467789492098,34.545120456340065
2026082201020110,2,ジーベック,,13,22.105348388211468,24.13784469175085
2026082201020110,6,ジャガード,,14,20.72470241569587,21.804372718015806
2026082201020111,3,フクノブルーレイク,◎,1,57.47558663407337,58.321232337038396
2026082201020111,14,ショウナンサムデイ,○,2,50.24061386028873,52.66312056838757
2026082201020111,10,スピードリッチ,▲,3,46.815988158580005,52.607531052024505
2026082201020111,12,ウイントレメンデス,△,4,47.37477024981991,52.24395078066152
2026082201020111,1,ウィープディライト,×,5,43.62580243685337,49.265642217598185
2026082201020111,5,ワイドアラジン,注,6,42.559979759981786,47.094029375088006
2026082201020111,7,キャントウェイト,☆,7,39.73670705752066,43.15246699465032
2026082201020111,4,スパークリシャール,,8,38.88705732542717,41.00564940343255
2026082201020111,6,タイキラフター,,9,30.030925666609686,36.31131202769114
2026082201020111,11,チルカーノ,,10,32.830339223614544,35.249167002528395
2026082201020111,9,テーオーダグラス,,11,30.79706210891378,35.14844747597813
2026082201020111,8,ピンクジン,,12,26.1596804271472,31.37276888800558
2026082201020111,13,ディーガレジェンド,,13,23.081031727484376,29.109622399199115
2026082201020111,2,ヴァイザーバルコ,,14,18.36140626548087,19.564699995015893
2026082201020112,3,メイショウコシュウ,◎,1,60.907609718276944,67.34647047709102
2026082201020112,11,ロングミックス,○,2,50.56777487824724,54.3892296938055
2026082201020112,1,ゴールドブレイズ,▲,3,51.522671358631364,53.950532192306525
2026082201020112,2,ココデイック,△,4,42.19841430118111,48.69940044122265
2026082201020112,4,サマーナイト,×,5,43.76391393999871,47.71724103087655
2026082201020112,8,ポンピエ,注,6,39.33926511052764,39.9927985277229
2026082201020112,7,ロードスカイブルー,☆,7,28.9862568637323,34.84230860536672
2026082201020112,9,マロンカラノテガミ,,8,32.54545858350148,34.50674762099306
2026082201020112,6,ブリオメンテ,,9,25.886038591070985,32.623726819412035
2026082201020112,5,ジュジュドール,,10,26.59833220003892,26.833138068162228
2026082201020112,10,グルーヴィーオン,,11,18.650490070952074,24.193183691432207
2026082204030101,5,コスモイェーガー,◎,1,65.85822929469488,66.34677024655306
2026082204030101,2,アニエーネ,○,2,62.64455265382035,65.59326638792817
2026082204030101,1,スクリプトール,▲,3,52.99957714656014,59.2573321542251
2026082204030101,3,ブルーグラビティ,△,4,53.908364899733094,53.37222141673151
2026082204030101,4,アラータス,×,5,41.74095493929054,40.488080695019036
2026082204030101,7,エボニーウイング,注,6,27.86397424190032,30.348661505950243
2026082204030101,6,ハチキンキリシマ,☆,7,23.259655800864095,25.39116842025252
2026082204030102,10,ユイノリュウギ,◎,1,56.07210651879085,62.757528708293165
2026082204030102,5,オーケーエース,○,2,56.43096399350005,61.58829707112721
2026082204030102,1,ランドジャイアンツ,▲,3,52.385082260391535,54.91885375895106
2026082204030102,12,ポッドレーヴ,△,4,50.67974912835377,54.56851114282807
2026082204030102,6,ニシノツムジカゼ,×,5,53.07204567416296,48.81529994838898
2026082204030102,11,ベルグラース,注,6,44.95941242887384,47.94112412668232
2026082204030102,8,セイルトゥグローリ,☆,7,45.04466602709744,40.05754826968151
2026082204030102,3,ナムラダックス,,8,40.501620834001635,35.50560274630365
2026082204030102,4,モノホンプレイヤー,,9,32.011552652713796,32.111834504772055
2026082204030102,2,マイネルクロカータ,,10,29.07136698867689,30.289577666126043
2026082204030102,7,サクセスボーイ,,11,29.099595506084125,28.94607848501382
2026082204030102,9,ライングラウス,,12,23.619821804520676,25.88372379541789
2026082204030103,11,ジップスパーク,◎,1,39.70723978141656,42.73444660923653
2026082204030103,7,タッカーヴィーナス,○,2,35.083709725874215,42.26649234402832
2026082204030103,9,エーアイラピド,▲,3,38.126797553864265,41.846139509392735
2026082204030103,1,テンソンコウリン,△,4,37.85122827421183,41.69791748368587
2026082204030103,5,トーセンシントラ,×,5,38.00057480520124,41.25563026410395
2026082204030103,12,ミツカネリゲル,注,6,37.30164898186745,41.2223411933811
2026082204030103,3,マイセイバー,☆,7,36.439327561555764,41.17571336944417
2026082204030103,10,タッケンエリカ,,8,35.99130386014282,40.52157645490953
2026082204030103,2,ベアヒロシデス,,9,36.34396960962079,40.32049653568008
2026082204030103,13,アイファーマーリン,,10,36.35859653498705,40.168129894128946
2026082204030103,4,アラベスクテソーロ,,11,34.993996254324664,39.77208781243275
2026082204030103,8,セイウンウィルド,,12,34.74907393471612,39.288366886967516
2026082204030103,6,サンアンドスターズ,,13,35.86072593541767,39.21175794104389
2026082204030104,9,ブルージンジャー,◎,1,56.84171818816569,63.404277489075824
2026082204030104,2,ルシアージュ,○,2,58.01555881919731,62.35307178691794
2026082204030104,7,ラショナルポイント,▲,3,57.64499743054582,61.042552279428094
2026082204030104,3,プロミスライン,△,4,56.930021703788604,60.41616305146255
2026082204030104,8,フィクセルリリア,×,5,53.70290756865782,54.28896108084202
2026082204030104,11,ソフィアプルーマ,注,6,45.39479911715833,47.237428618155356
2026082204030104,10,ペールデュクラン,☆,7,45.90336904218461,47.23644700317574
2026082204030104,15,バーヴァンシー,,8,37.375362133627064,40.791080064971794
2026082204030104,4,カルダモン,,9,40.820844698186065,40.11674956290873
2026082204030104,1,ジャストビコーズ,,10,33.1567484784691,39.282316359713995
2026082204030104,14,カノープス,,11,39.26367065427818,35.552503003758524
2026082204030104,12,ドナディクオーレ,,12,32.51691466147697,35.41497819108509
2026082204030104,13,ハニーアンバー,,13,35.38593106356355,35.04751716262316
2026082204030104,6,ビューティドリーム,,14,32.81287296412898,31.14623396165169
2026082204030104,5,レディホークダイヤ,,15,25.089399120958106,29.977351215791238
2026082204030105,9,ワインダークシー,◎,1,55.81557408080261,59.34849570310157
2026082204030105,3,ココナッツコースト,○,2,54.69140892920055,58.40054141689423
2026082204030105,7,サイモンナイスラン,▲,3,54.675349419441396,58.3680031649671
2026082204030105,16,ブルームコード,△,4,50.92669519463645,55.99968007703365
2026082204030105,11,ヘクトルテソーロ,×,5,45.03374801179907,48.20106167506289
2026082204030105,1,リリーサー,注,6,41.74813346153189,47.543245677743265
2026082204030105,15,ブロークンハート,☆,7,39.976463094396856,43.23926068099271
2026082204030105,13,バトルモクオ,,8,43.0153443535621,43.17880175571342
2026082204030105,18,ハニージョー,,9,37.629840788109476,39.16133385067459
2026082204030105,12,ローレルクラウン,,10,34.989731175638724,38.94311901450441
2026082204030105,10,エヴィーヴァ,,11,37.32479227257993,38.799379984921835
2026082204030105,8,ダノンケリー,,12,34.36674690422111,36.967054321513615
2026082204030105,6,セシルブリュネ,,13,36.82584561753644,36.382849980745775
2026082204030105,17,アエログラム,,14,36.03372930505696,35.619009090648895
2026082204030105,4,トレフォイルノット,,15,31.91694449432518,35.425316730239246
2026082204030105,14,エーデルハイ,,16,30.38568128631794,30.214059438170477
2026082204030105,2,レーヌシェーヌ,,17,24.038958871594183,26.793249001586727
2026082204030105,5,アージェンタイド,,18,24.3489993554177,24.781827788936734
2026082204030106,10,ジャサルディア,◎,1,53.09371031001287,59.121866223663254
2026082204030106,18,マイエレメント,○,2,52.63043390771514,54.87929739644558
2026082204030106,12,ケーブパール,▲,3,46.78375693572557,51.96750975596258
2026082204030106,8,ラージギャラリー,△,4,42.25691980081282,49.434512462365795
2026082204030106,6,ガルダイア,×,5,41.08534323128829,44.20329056422247
2026082204030106,2,コートアリシアン,注,6,38.050971804563844,42.72736610658019
2026082204030106,4,マトラコーニッシュ,☆,7,37.34931200404467,41.98157262327364
2026082204030106,1,ミッキーソルジャー,,8,37.945141561032614,41.70611642965215
2026082204030106,9,レディーミコノス,,9,36.75321537986741,41.65154906426402
2026082204030106,16,マルチャン,,10,34.36529123478362,40.13377359638156
2026082204030106,3,ジェットマグナム,,11,36.51550153689572,39.47286894572281
2026082204030106,11,テウメッサ,,12,33.63157453297205,37.50474230236259
2026082204030106,17,サトノヴィレ,,13,28.620931615112717,36.974438885213075
2026082204030106,15,ホウオウムサシ,,14,31.054504337624934,35.52168262700288
2026082204030106,14,グラニット,,15,27.208639084852443,32.41085025832228
2026082204030106,13,ショーマンフリート,,16,21.646131679854857,22.89779832885617
2026082204030106,7,コスモサガルマータ,,17,18.39905791575408,19.954922969690934
2026082204030106,5,ウィステリアリヴァ,,18,14.679376242481585,19.745118812031357
2026082204030107,14,ランフォーヴァウ,◎,1,43.31848951742716,49.51906970835076
2026082204030107,18,タガノアラリア,○,2,46.112807211644395,48.92996227439285
2026082204030107,5,ガロンヌ,▲,3,45.56709485358317,48.64235777699949
2026082204030107,12,レディマリオン,△,4,42.40552007895106,47.37024628773071
2026082204030107,8,タガノエルピーダ,×,5,44.25840115041094,46.67113057904419
2026082204030107,9,クルゼイロドスル,注,6,36.01456246149766,44.86782027767636
2026082204030107,2,グレイイングリーン,☆,7,37.886231927543115,42.2735657423991
2026082204030107,7,カルチャーデイ,,8,38.06753003701385,42.149640155603926
2026082204030107,13,アルテヴェローチェ,,9,39.35483298057249,41.330724214350575
2026082204030107,4,ビーアストニッシド,,10,33.8844169885587,40.15311042034242
2026082204030107,6,セフィロ,,11,36.58727242865144,40.0828738797669
2026082204030107,10,レッドシュヴェルト,,12,33.229009255240804,38.9587865659269
2026082204030107,15,スリールミニョン,,13,35.974455568532086,37.35887119425148
2026082204030107,17,マサノカナリア,,14,32.33743611537198,36.006787496030434
2026082204030107,3,ヤブサメ,,15,31.080134627562366,34.54530296046288
2026082204030107,16,ショウナンザナドゥ,,16,32.649535451582516,33.2590938928609
2026082204030107,11,デイトナモード,,17,26.07406638302663,29.768768176617854
2026082204030107,1,ララマセラシオン,,18,22.26181438417786,27.006132287093394
2026082204030108,10,プルメリアリノ,◎,1,52.21563650661402,54.932616066051864
2026082204030108,13,アクアマリーナ,○,2,47.61819965404833,51.75498136696884
2026082204030108,14,マクミランテソーロ,▲,3,43.41556636274999,48.187102969809246
2026082204030108,1,ヴェントインコーダ,△,4,37.476537201248064,44.239063520256096
2026082204030108,7,ハッコウイチウ,×,5,35.64595105424765,43.023848485902036
2026082204030108,8,キミハスコール,注,6,36.09680698416711,41.99602920940228
2026082204030108,12,レディサン,☆,7,38.698827017031846,39.08519188258951
2026082204030108,6,リッキースタイル,,8,30.986767075645766,36.26988888646295
2026082204030108,15,ランスオブセヘル,,9,27.299658444778252,32.19305420804651
2026082204030108,11,マイレーヌ,,10,27.446875783813347,31.78368188612759
2026082204030108,5,キタノライブリー,,11,26.514293556262704,28.485062069057175
2026082204030108,2,オカメノコイ,,12,19.733646991527618,26.267033469531437
2026082204030108,9,バンブトンプロ,,13,22.45630887855872,24.585645558517953
2026082204030108,4,アルジェンタージョ,,14,14.62617394577079,22.214694771962215
2026082204030108,3,ヴィクトリーロード,,15,16.00462617804328,19.795180097722522
2026082204030109,1,キタノエピックアン,◎,1,46.68168357933174,52.73658535347896
2026082204030109,13,オウケンハニー,○,2,47.12243262234174,50.318760398444276
2026082204030109,2,ヴァイオパイシーズ,▲,3,44.3654758603,50.18102062029596
2026082204030109,12,タマモチョコチップ,△,4,45.48867829606892,49.78290756694874
2026082204030109,8,ガーネットテソーロ,×,5,40.08778250418814,41.83108200571408
2026082204030109,14,イージーブリージー,注,6,33.02425738092866,35.927254510254485
2026082204030109,5,アスパラゴ,☆,7,25.22356622531296,29.686886514368215
2026082204030109,6,マタミカンサン,,8,22.113551063268645,28.823312794392482
2026082204030109,7,メリーサウンド,,9,20.101564242202905,26.106139608005506
2026082204030109,4,ツァガーンサル,,10,20.64255022880577,24.479110084179844
2026082204030109,3,グレヴィレア,,11,22.800607067795216,24.038679485872073
2026082204030109,11,フォンデネージュ,,12,17.694544222802374,23.017444035985424
2026082204030109,9,ルージュミレネール,,13,17.22100934062411,22.622824677938418
2026082204030109,10,テンクウハット,,14,13.975263123577857,19.007557608826083
2026082204030109,15,グランコネクシオン,,15,14.931762607027894,18.448290689669772
2026082204030110,9,ポペット,◎,1,55.584292313826225,56.93551428596149
2026082204030110,11,ガミーヌ,○,2,53.96281992145937,56.846854136557425
2026082204030110,14,タイセイアストロ,▲,3,51.59304679366541,54.68342625699214
2026082204030110,4,ダイヤテソーロ,△,4,43.50212797457756,48.61475425162594
2026082204030110,2,アドマイヤウルトラ,×,5,43.92768759850236,46.97271202255432
2026082204030110,15,ツインピークス,注,6,38.88759548659317,42.345334849344894
2026082204030110,13,スマイルカーブ,☆,7,35.99171108921195,39.296833223423974
2026082204030110,6,シトラール,,8,31.485016458222493,35.729093378421034
2026082204030110,3,スピリットサージ,,9,30.992626740336217,34.83771540333486
2026082204030110,7,サザンティスプーン,,10,31.450274909842907,34.53949735103576
2026082204030110,1,ラヴスコール,,11,25.410520915055045,30.76043733426835
2026082204030110,10,サトノビーツ,,12,28.05158964481486,28.93911302222959
2026082204030110,5,ゴールドシーン,,13,23.78273062546255,26.998056094601804
2026082204030110,8,ドルビナ,,14,22.565400995128858,26.514856821617393
2026082204030110,12,スターエンブレム,,15,22.432574538704394,24.531910311672377
2026082204030111,5,ナイトバード,◎,1,54.19159319977399,56.57657348452773
2026082204030111,3,クリスタルドレス,○,2,48.91442975425338,51.032315653528116
2026082204030111,2,シルバープレミア,▲,3,50.573635322852354,50.951602224106054
2026082204030111,8,ハルノアメ,△,4,42.83688731340364,48.173756924293336
2026082204030111,12,ヴォンサクレ,×,5,42.686161016153584,41.32522414193724
2026082204030111,11,ラウターユーベル,注,6,33.488265379322414,35.839779824166605
2026082204030111,7,ワンダースアン,☆,7,34.816783135247434,35.180940197956176
2026082204030111,4,セレスティアハート,,8,33.408212096711246,34.66958905991014
2026082204030111,10,コスモアンタレス,,9,34.71778015885229,34.1771614329246
2026082204030111,6,コールリッジ,,10,25.728752163695027,28.710321727515847
2026082204030111,9,ピコブロッサム,,11,25.097453270708225,26.847854151931337
2026082204030111,1,イントゥゴールデン,,12,22.58777027594786,24.363107262149928
2026082204030112,10,ミスタートントン,◎,1,53.278805254429486,55.70448890327862
2026082204030112,15,テリオスレイ,○,2,48.29357749512862,52.85496258584179
2026082204030112,5,ディサイドオンミー,▲,3,43.58090507282936,45.94141547394568
2026082204030112,2,セイウンヤオヨロズ,△,4,41.15134729049399,45.04507624920046
2026082204030112,7,ミセスヴェルデ,×,5,43.444070958727984,42.32853184823035
2026082204030112,4,オレンジリバー,注,6,42.702362006279756,42.07093196125306
2026082204030112,13,ニットウライズ,☆,7,30.42618765565082,35.56117760819573
2026082204030112,1,モーリア,,8,33.30528806773393,34.26155831675861
2026082204030112,6,ライヴマティーニ,,9,35.23317374273929,34.23155391595665
2026082204030112,3,プリンセスダーコ,,10,31.95204997737331,33.878075072555944
2026082204030112,8,フィレルレーヴ,,11,30.494506565306338,31.620557006684624
2026082204030112,14,アリアーネ,,12,33.54943912540341,31.483726436403952
2026082204030112,12,ジャメビュ,,13,27.18223002135455,31.060279504207116
2026082204030112,11,モリガン,,14,30.209210364122637,29.97113569446998
2026082204030112,9,ジュンヴィヴァン,,15,28.754769683493475,28.03770518582808
2026082207030101,6,マーゴットマシェリ,◎,1,59.63977162248979,65.24896172137825
2026082207030101,2,クールタロウ,○,2,48.1847691246958,51.477523215348356
2026082207030101,3,シャローフォレスト,▲,3,43.39644148172969,50.17500735452518
2026082207030101,4,サウンドファイト,△,4,44.152541862062925,44.705451298727475
2026082207030101,1,タナコクシテンホウ,×,5,33.87285193400217,30.652651975408162
2026082207030101,5,ルブラッシュノモー,注,6,25.341218872948897,27.899700498822366
2026082207030101,7,サンプラザマツモト,☆,7,25.288516251851988,26.94536467103561
2026082207030101,8,ジュエルシップ,,8,28.363029406789042,26.825043577274936
2026082207030101,9,ヤマトクオーレ,,9,27.548779906904343,26.61790773474207
2026082207030102,7,マオノファースト,◎,1,50.64000770801034,53.69633341627148
2026082207030102,4,アルギエバ,○,2,49.78824435175041,53.30489513492183
2026082207030102,5,ホシヲミテルンナ,▲,3,48.18434169526359,52.91820365354499
2026082207030102,6,テーオーダーウィン,△,4,51.49798801384626,52.64548080908249
2026082207030102,9,マルカルーカス,×,5,50.71646561149511,52.56841875730881
2026082207030102,10,メイショウラウルス,注,6,49.18589655697484,52.28079672425615
2026082207030102,3,ダイシンレジウス,☆,7,49.01514594925529,52.244277920431024
2026082207030102,2,アレストラウム,,8,50.60657192093534,52.147516448472686
2026082207030102,8,アワジシマ,,9,48.681502614510606,51.54657981546381
2026082207030102,1,ルヴァンタドゥール,,10,46.98567631513908,49.26672739120637
2026082207030103,7,スノースケープ,◎,1,56.480032071676774,59.71570069701121
2026082207030103,6,ビップヴォルフ,○,2,53.39713758377604,58.36369238380891
2026082207030103,3,アロマフェリス,▲,3,44.12475136434205,46.776888566115
2026082207030103,2,ロザーンジュ,△,4,34.30514506387473,37.62526831201271
2026082207030103,1,ウインヘリオドール,×,5,35.74545947016461,35.607549613361805
2026082207030103,5,パラディオン,注,6,30.407104486135932,31.30685616748775
2026082207030103,4,サトノビダーヤ,☆,7,23.284221031959383,28.80389039213466
2026082207030103,8,ディープサミット,,8,25.208613639864343,28.158580288895212
2026082207030104,15,ペガサスジルシ,◎,1,51.48777553796431,57.472006887423014
2026082207030104,9,アスクブームキセキ,○,2,56.815382747406275,56.74260010161144
2026082207030104,12,ノブレスラブリエ,▲,3,49.08969574077243,52.404944534702125
2026082207030104,3,テンダーワーズ,△,4,49.28528241354685,50.366446674372455
2026082207030104,17,ウェイヴムーン,×,5,46.20715890729104,49.98914566935472
2026082207030104,1,ゴリョウセイ,注,6,49.20484102392689,49.40592897886726
2026082207030104,5,ウイントリベルガ,☆,7,42.26017285269747,47.192912570949446
2026082207030104,4,ウォータールスール,,8,40.06385527354907,42.160692691555624
2026082207030104,13,メイショウユウゲン,,9,32.012240420730045,34.9224928578601
2026082207030104,2,バーバラップ,,10,33.50493902663566,34.31928010814578
2026082207030104,11,シンゼンイセ,,11,30.215836031972877,31.29097115157544
2026082207030104,7,ウィスピア,,12,25.618266695045104,27.76638697234012
2026082207030104,18,マイネルホウセン,,13,21.244422909368797,25.781064893028415
2026082207030104,6,スーパービジー,,14,23.455566194184552,25.675120664807245
2026082207030104,8,スピーチバルーン,,15,23.974873120151436,25.377837905097568
2026082207030104,16,バンブラボー,,16,27.734641024754055,24.535317960026333
2026082207030104,14,ゴッドアミーラ,,17,23.948316708369934,24.472651435856317
2026082207030104,10,ダイヤモンドエルザ,,18,26.29675191875836,22.9489022825074
2026082207030105,10,タガノプディング,◎,1,57.09351306723427,62.19878180519019
2026082207030105,15,ジュエルサンライズ,○,2,58.89446413226468,62.08620796685326
