race_id_16,馬番,馬名,美咲印,美咲順位,美咲_勝率,美咲_連対率
2026081604020806,1,トーアアイギス,,13,20.79179930267222,23.49627103905443
2026081604020807,2,ファムエレガンテ,◎,1,46.54660846541099,47.855135838056384
2026081604020807,15,グロリアラウス,○,2,42.61718745495102,45.94135831340242
2026081604020807,13,ダノンタッチダウン,▲,3,40.33434168187509,43.675378102147015
2026081604020807,1,エコロガイア,△,4,42.196255902423495,43.3695263230429
2026081604020807,6,ロードフロンティア,×,5,37.45550703736543,42.30260255808516
2026081604020807,5,コンクイスタ,注,6,39.80950367215154,41.825946601762084
2026081604020807,11,ワイワイレジェンド,☆,7,36.61101411043394,39.967467096811475
2026081604020807,10,ジョーローリット,,8,37.121728790640134,39.52731521592723
2026081604020807,9,ヤマニンアルリフラ,,9,31.258339000392787,32.9263664874267
2026081604020807,7,アッチャゴーラ,,10,23.91604008904607,32.2709751062872
2026081604020807,12,エスカル,,11,22.19984017357885,28.306718394490517
2026081604020807,8,アドバンスファラオ,,12,21.457412937033705,26.626564590010414
2026081604020807,3,スリーピース,,13,18.44535632118086,26.34955242991906
2026081604020807,4,サフランヒーロー,,14,18.006047312981867,21.64075433511905
2026081604020807,14,カンパニョーラ,,15,16.837224056512408,18.6789825231211
2026081604020808,4,カゼノタカトシ,◎,1,45.28753194851883,50.62350202002568
2026081604020808,2,カレンワッツアップ,○,2,37.24840382896292,46.36249582331484
2026081604020808,5,ラストレガシー,▲,3,42.6668985779528,46.01248831920107
2026081604020808,12,ブレードサクセス,△,4,39.39364472330455,42.65375149678575
2026081604020808,3,ダディーズトリップ,×,5,37.33051562682759,38.69090541823439
2026081604020808,10,コスモコンフェルマ,注,6,32.35543974295438,34.518490286811364
2026081604020808,7,アンドリーナ,☆,7,27.651501206063784,30.85949179733553
2026081604020808,13,コーリンカルベラ,,8,26.71782303646697,30.83964298729065
2026081604020808,11,ヴォルスター,,9,24.714908387787805,28.25279721737895
2026081604020808,6,フリーマントル,,10,21.925183677079282,27.940094422071898
2026081604020808,1,リラゲイル,,11,20.252745864743023,25.89847335579336
2026081604020808,8,ルーラーリッチ,,12,20.189160139303976,24.072940356041244
2026081604020808,9,クリフハンガー,,13,19.898651492724674,20.946116509967524
2026081604020809,4,メイショウトム,◎,1,37.887526972988574,40.74966234581434
2026081604020809,6,ノーブルクライ,○,2,32.97937340498008,40.0781641783462
2026081604020809,12,プレミアブルー,▲,3,37.237308835150515,39.768788682814964
2026081604020809,10,サミアド,△,4,32.96017352515433,36.460300471240515
2026081604020809,3,ジロラータ,×,5,30.164843642809423,35.48655886213232
2026081604020809,2,アウスヴァール,注,6,28.04379029323191,32.49434185439616
2026081604020809,11,タイセイレスポンス,☆,7,27.159519672011655,32.16344037202672
2026081604020809,7,スペイドアン,,8,25.003796858788714,31.233679415533395
2026081604020809,8,クラリティー,,9,27.484793784154338,30.605424036164365
2026081604020809,1,ラッキーダンス,,10,22.072853870525133,24.028183921049145
2026081604020809,9,セイウンビッグバン,,11,23.200995258723182,23.85242225806551
2026081604020809,5,ビジューブリランテ,,12,16.017293963676497,20.39718466280873
2026081604020810,1,イサチルクイーン,◎,1,54.23635930390576,58.03317027117284
2026081604020810,10,ラショナルポイント,○,2,51.606728323159444,55.80650263640852
2026081604020810,15,カーボフリオ,▲,3,53.33622201203938,54.902546538892935
2026081604020810,4,ワイルドミュール,△,4,50.64970782305706,54.497127460564656
2026081604020810,13,デルマザオウ,×,5,48.18203728250608,53.726077702180085
2026081604020810,9,バーヴァンシー,注,6,50.45530391905208,53.473633057491924
2026081604020810,12,ベアエクスプレス,☆,7,48.13585149521987,49.26292172047696
2026081604020810,11,ナイア,,8,46.95522646682512,48.95393019224464
2026081604020810,3,シェリーシュシュ,,9,45.012039495853806,43.78570387211329
2026081604020810,7,ソフィアプルーマ,,10,38.715426952092216,41.867864114457625
2026081604020810,2,ユーゲットミー,,11,46.05933259645395,41.44750255886615
2026081604020810,8,バイアブランカ,,12,32.75767310790593,35.81979085112237
2026081604020810,6,ノアレジェンド,,13,28.723895758408784,30.753045502724564
2026081604020810,5,ディレクティオ,,14,30.999480935881046,28.385392602511462
2026081604020810,14,カグヤヒメ,,15,30.093056641796395,27.71097116713619
2026081604020811,4,ヴィジョンメーカー,◎,1,57.50676712339303,63.68884600194947
2026081604020811,1,ポッドクロス,○,2,55.10549336387254,61.64689495476383
2026081604020811,7,ベルウッドバイオ,▲,3,55.296849156236085,61.586643215254576
2026081604020811,5,ジュンライデン,△,4,54.13676562459469,57.45213646279178
2026081604020811,9,ポルトフェリス,×,5,47.82531957213023,56.638119663743026
2026081604020811,6,フレキシブル,注,6,48.25795745953621,52.437636000235486
2026081604020811,2,マイネルアウルム,☆,7,43.887285918782986,49.41052784526866
2026081604020811,3,ウインターブレス,,8,42.42233839106223,46.33763890428783
2026081604020811,8,コスモナエマ,,9,27.313709582810326,29.648610444675
2026081604020812,13,タマモブレイキン,◎,1,55.389911312165566,57.12382871185139
2026081604020812,11,ロジキセキ,○,2,45.17572781145368,49.17605813264595
2026081604020812,3,マーゴットライズ,▲,3,47.77998331456828,47.219540292358666
2026081604020812,10,ヤマタケボニータ,△,4,41.12186602443077,42.56257296177216
2026081604020812,7,キタイノホシ,×,5,38.69014856548836,40.648257775815495
2026081604020812,14,チャチャット,注,6,39.17465389601131,35.68492004251135
2026081604020812,15,パワポケウォーズ,☆,7,31.108300961220504,34.40437765188353
2026081604020812,2,メイショウバリスタ,,8,31.004714004235634,33.432661485391364
2026081604020812,5,ノクターナルハント,,9,27.818336380524205,31.121574007562085
