race_id_16,馬番,馬名,美咲印,美咲順位,美咲_勝率,美咲_連対率
2026081501010701,3,クルビデンス,◎,1,55.922727493164004,59.95873194627237
2026081501010701,6,フレンチブラッサム,○,2,49.011498450925366,55.61578150709725
2026081501010701,7,ショウナンタヅナ,▲,3,51.47852932461886,54.56649841567269
2026081501010701,12,サンオブザサン,△,4,45.28142992794089,46.84253149221265
2026081501010701,10,アンタレス,×,5,44.175212875509104,45.99429107624417
2026081501010701,8,ニットウエース,注,6,40.67094965466765,41.02359479891827
2026081501010701,1,ジャストグレース,☆,7,36.002589763846935,40.87612294723159
2026081501010701,9,ロードクローザー,,8,39.370678705846196,39.50041266972661
2026081501010701,4,マーゴットデウス,,9,34.87478635544249,38.82976276108847
2026081501010701,13,フェンリル,,10,37.200894534665984,35.62328867737109
2026081501010701,11,ゴーントゥファー,,11,32.29609932179356,33.453919436983725
2026081501010701,14,ワンダーゾルダート,,12,31.89539347091096,29.991415505432506
2026081501010701,2,リベンジャー,,13,26.206482931607162,27.30079144716732
2026081501010701,5,メイショウシンガン,,14,26.852395533331396,27.19080304954695
2026081501010702,2,オンザボー,◎,1,62.6910070168732,65.10727747352763
2026081501010702,3,イッペイ,○,2,58.827802768962336,64.66824324966217
2026081501010702,9,レゾンフォルテ,▲,3,59.329865609975805,61.42310949708515
2026081501010702,8,ルージュロマーナ,△,4,54.58301173781989,57.64841758460418
2026081501010702,7,ラヴァンドローリエ,×,5,46.04952197045004,51.269363612730345
2026081501010702,1,マイネルラビリンス,注,6,37.36645711468299,34.45350252512241
2026081501010702,4,マイネルサリーレ,☆,7,37.59188049615886,34.073562345061056
2026081501010702,6,カリスマン,,8,30.016361259723666,32.94671626461172
2026081501010702,5,ローザベッラ,,9,27.799196776886138,25.696172444200027
2026081501010702,10,タクミオジュウ,,10,26.122130632262042,24.939695197075032
2026081501010703,11,メイワキラリ,◎,1,56.62764237603384,62.09131614181762
2026081501010703,12,ツクバヴァンガード,○,2,55.60093008668472,61.043656145326366
2026081501010703,6,アニマレイ,▲,3,52.32456257665281,55.513639054057265
2026081501010703,2,フェアリーキャット,△,4,53.38662721407955,55.373911653902695
2026081501010703,3,ソルトアイリス,×,5,50.43089428901886,52.706324074662746
2026081501010703,9,サンライズロイ,注,6,52.18204856506009,52.455754876289205
2026081501010703,7,デルマハルナ,☆,7,42.53932080028873,41.19754242896129
2026081501010703,4,トルークマクト,,8,45.26982570159979,41.11558450910597
2026081501010703,10,フェイスリフト,,9,39.57817009524508,40.694702827971575
2026081501010703,1,ナブッコ,,10,35.44622216057735,37.18990365094236
2026081501010703,5,シルフ,,11,36.61438271328733,37.14675965542456
2026081501010703,8,ダイユウサルターレ,,12,26.01817726182033,28.82458708833414
2026081501010704,6,ウインガネーシャ,◎,1,54.671959181411026,61.11508359787856
2026081501010704,3,ポップアップ,○,2,51.51772553822389,56.856361406140884
2026081501010704,1,ザンテソーロ,▲,3,53.305756688168806,56.228808656762865
2026081501010704,10,ブロント,△,4,53.76084095953062,55.01239908827448
2026081501010704,4,ロードステラート,×,5,46.40131846050682,49.192578643390696
2026081501010704,12,モロノカガヤキ,注,6,47.21193611109823,46.56535270168966
2026081501010704,7,コイバナ,☆,7,37.17767721556121,40.15063275265646
2026081501010704,5,ガビーズメロディ,,8,34.41584570693396,38.943735021833746
2026081501010704,9,ブラックパロット,,9,37.05425723179312,34.67242227131272
2026081501010704,2,シエルブリエ,,10,33.03348551376961,32.72205648397538
2026081501010704,8,ワイルドカイザー,,11,30.496211269814292,31.170047809103334
2026081501010704,11,ウインモンクール,,12,27.16991559234528,26.95496612391971
2026081501010705,4,ディンクスマッシュ,◎,1,40.919719209119485,45.244227319143384
2026081501010705,7,キャンドル,○,2,40.60490480234593,43.85231779011552
2026081501010705,2,スピリッツ,▲,3,39.37421940676511,43.42599858931944
2026081501010705,8,アオイスミレ,△,4,39.83358563076583,43.08521942685204
2026081501010705,5,ジオパークカツキ,×,5,40.133237904296394,42.9771814943708
2026081501010705,1,パーフェクトゲーム,注,6,37.237013185006056,42.288647244053465
2026081501010705,10,スマートライナー,☆,7,37.71187599290812,42.23785242760908
2026081501010705,9,トスカ,,8,38.77030620359635,41.33852910552393
2026081501010705,12,タワーレイヴン,,9,38.38435085111349,41.00800026341529
2026081501010705,6,ハミングリップス,,10,37.76439168426467,40.77180670433564
2026081501010705,3,フレンドミラノ,,11,37.544241606693646,40.75916960398375
2026081501010705,11,ゲームチェンジャー,,12,37.6372050306336,38.418153356154086
2026081501010706,10,ショウナンバーボン,◎,1,51.41589929468836,56.2255727042102
2026081501010706,11,サウンドファミリエ,○,2,48.61188194358528,53.045313277302256
2026081501010706,13,ランウェイミューズ,▲,3,48.57300676276953,52.414744509366294
2026081501010706,9,シャルムグリーン,△,4,46.48753045831534,51.19428309131217
2026081501010706,1,グローリーバローズ,×,5,49.73379909154975,50.4557411714371
2026081501010706,5,レイナデルアイレ,注,6,44.2062282007469,43.491029639155194
2026081501010706,7,エアヴァイブス,☆,7,38.309442085201354,40.46407072023601
2026081501010706,2,タマモパルファン,,8,33.81669916669532,34.71863071609253
2026081501010706,8,エイシンキーンラン,,9,34.90760329256737,34.58362987800739
2026081501010706,6,ニシノシャルム,,10,33.49998993374431,31.876368669870526
2026081501010706,3,フラワーフェアリー,,11,30.471480380204312,28.238576439850377
2026081501010706,14,アップターンデイ,,12,29.381093731570424,27.53798636616808
2026081501010706,12,ヤマヤロード,,13,27.210213110393067,27.097366929490153
2026081501010706,4,ヒャクレツケン,,14,23.63740390628923,25.507186376862634
2026081501010707,3,ミッキーテネシー,◎,1,51.48955889159096,60.58364966421358
2026081501010707,9,アドマイヤシュラ,○,2,49.89378680015997,54.835275765623216
2026081501010707,11,ディヒターリーベ,▲,3,50.680124804108715,54.286550250295264
2026081501010707,5,エイカイコバチ,△,4,47.336333825069744,52.67534066131986
2026081501010707,1,メリザンド,×,5,43.88016565105985,50.98501269751262
2026081501010707,6,エトワールブーケ,注,6,40.75272742292845,46.22366304919823
2026081501010707,4,アンディムジーク,☆,7,41.55284729728366,43.355432091391066
2026081501010707,13,セットエトワール,,8,38.70043081112474,42.89424226880639
2026081501010707,7,ニシノエピカリ,,9,36.50783281991082,38.24302715690797
2026081501010707,10,ドマーネ,,10,31.518068791451604,37.581693094146864
2026081501010707,8,ヴァーナリー,,11,36.15501930692404,36.549975679806494
2026081501010707,15,ルージュスティーズ,,12,29.819087065157902,32.99848665320806
2026081501010707,14,キタノサリスカ,,13,30.453912097887827,29.154747829478993
2026081501010707,2,エリナ,,14,20.454994637006006,23.472369048172297
2026081501010707,12,エイトスターズ,,15,11.908964684203664,17.329767701660685
2026081501010708,9,ロードアマルフィ,◎,1,56.444112763394386,60.00818893071058
2026081501010708,7,ヒロイックヴァース,○,2,53.804767631700045,55.2892379719756
2026081501010708,4,ファンタイムギフト,▲,3,47.38057444113623,51.617638169399385
2026081501010708,2,カリーン,△,4,45.47978082521824,46.931506950315274
2026081501010708,1,フェニーチェドーロ,×,5,36.2044023919808,39.89574639494261
2026081501010708,3,ザハント,注,6,32.49778528595766,38.515656606121205
2026081501010708,6,ビービーバザーク,☆,7,30.666678819968862,37.57602971433661
2026081501010708,10,ミスティマウンテン,,8,30.519687443223702,35.54968505538426
2026081501010708,8,ハイライトニング,,9,26.589461108040467,29.008047684058365
2026081501010708,5,タイセツナヒ,,10,25.067755756303438,28.562003007831443
2026081501010708,11,ピースフルワールド,,11,25.484221403980843,27.217499944513214
2026081501010709,3,アヴィアトーレ,◎,1,64.97987621240422,66.58776640186541
2026081501010709,8,デアグランツ,○,2,54.18654312709542,59.31903396092956
2026081501010709,1,コスモハナミズキ,▲,3,54.60618574616737,58.016218596632854
2026081501010709,7,ウインワーグナー,△,4,51.76529100072595,55.823645570106216
2026081501010709,6,アゴルディーノ,×,5,43.67911591091247,48.470841060422295
2026081501010709,2,アヴナント,注,6,39.375506930611884,43.633199813962
2026081501010709,5,ミラクルヴェリテ,☆,7,39.113560347723336,43.30666536820867
2026081501010709,4,キャトルブランシュ,,8,38.94151756376498,43.11755636465424
2026081501010710,2,セイプリーズ,◎,1,44.69526838488706,51.33736439381804
2026081501010710,12,ハリウッドメモリー,○,2,41.48022879047672,44.69497865711454
2026081501010710,15,ミニョンマルーン,▲,3,39.41030859363213,41.20941145465216
2026081501010710,14,ストレイトアスク,△,4,33.54584287753768,38.782452509607026
2026081501010710,13,ベビーズブレス,×,5,36.35124305571669,38.62041043310203
2026081501010710,7,モズトキキ,注,6,30.45749459781834,34.88491678388881
2026081501010710,11,コックオーヴァン,☆,7,30.93383420066049,33.41005016371338
2026081501010710,16,エルサトアナ,,8,29.251370712091813,32.7721082886106
2026081501010710,10,メイショウミリオレ,,9,24.463676999241418,29.571749505452676
2026081501010710,8,グランテレーズ,,10,25.661785032085998,29.31473632812437
2026081501010710,6,ブライティアダイヤ,,11,25.141858744657142,27.727064206898
2026081501010710,4,ブルボンクイーン,,12,23.70463132093328,26.940060751049245
2026081501010710,1,ガットネロ,,13,18.06790220044893,23.83073563483518
2026081501010710,3,ムチャスグラシアス,,14,13.783816774919732,17.913614164846283
2026081501010710,9,ベニシア,,15,14.551894574478139,16.439256411800958
2026081501010710,5,スムースベルベット,,16,10.126926544009672,15.918731376538917
2026081501010711,3,キャットテイル,◎,1,52.11705975611621,55.98261619761077
2026081501010711,2,マンオブザマッチ,○,2,49.42650671607782,53.74620444825881
2026081501010711,7,セボンサデッセ,▲,3,49.81555799127074,53.50760710659708
2026081501010711,12,アスクケンタッキー,△,4,42.97662684933463,46.67079495464575
2026081501010711,4,ノーブルスカイ,×,5,42.52724125741057,46.448712373673544
2026081501010711,10,モズカトレア,注,6,42.11177201574712,43.770219068782126
2026081501010711,6,レーウィン,☆,7,35.70096362110127,42.95412516848751
2026081501010711,11,アイウィル,,8,35.26481033997987,40.62129847533192
2026081501010711,14,スマートカイロス,,9,35.28712051843157,39.30664132367183
2026081501010711,13,ロードブレイズ,,10,34.04454951539996,36.943650527528696
2026081501010711,9,キュールエフウジン,,11,30.002060709054625,34.09072560359263
2026081501010711,1,プロミシングスター,,12,25.164836798152677,26.643883718818095
2026081501010711,8,トルショー,,13,20.82796551505252,23.77714905208245
2026081501010711,5,ゲキザル,,14,20.524640549928737,22.55197588875749
2026081501010712,9,ミッキーファルコン,◎,1,55.23485210875489,57.36931760289389
2026081501010712,8,バルドル,○,2,49.04398963332859,53.446735561863235
2026081501010712,5,タケルフォーカス,▲,3,39.464715376856695,46.68849432832655
2026081501010712,12,アーレムアレス,△,4,40.88500492309593,43.62670230137149
2026081501010712,10,オブラプリーマ,×,5,36.24062115677621,35.756539322492195
2026081501010712,7,ミッドタウンナイト,注,6,28.185203320237996,31.975904109962638
2026081501010712,4,ペリプルス,☆,7,22.306084382120254,30.240958507609495
2026081501010712,1,ジャストビート,,8,28.957469937747316,29.51272091710454
2026081501010712,2,テイクザクラウン,,9,22.744581516888783,29.12380560293752
2026081501010712,13,シャインフリーリー,,10,22.4861889111017,27.353026447987467
2026081501010712,3,ジーティートシオー,,11,23.34627199698606,27.33678575141832
2026081501010712,14,シャインバオバブ,,12,22.869652017033065,26.54577768768688
2026081501010712,11,サイモンイロハニー,,13,21.585006116173933,25.904109573806778
2026081501010712,6,ブレイジングスター,,14,21.818828292487726,23.673452985915812
2026081504020701,3,フルーツバスケット,◎,1,72.93339383015062,75.29356432208996
2026081504020701,9,ドミナートル,○,2,65.70769200994553,63.67384768482454
2026081504020701,4,コナパームス,▲,3,61.817471435899115,61.86209938107977
2026081504020701,6,シュートザワークス,△,4,59.03430218051772,61.29460854800227
2026081504020701,1,ミライノシャチョウ,×,5,52.64433823462505,58.324769696154064
2026081504020701,5,スターマイン,注,6,58.70929103587238,57.73374347691731
2026081504020701,7,オーラムミーティア,☆,7,41.29482796352801,43.47010553778061
2026081504020701,8,マルガリート,,8,31.973873027037158,33.99675349600841
2026081504020701,2,ムーチョピカンテ,,9,34.41053296978085,29.711693928462417
2026081504020702,9,テリオスブギ,◎,1,43.01668653533837,46.541929463435935
2026081504020702,2,エコロブラン,○,2,35.185990686083535,42.25786185482417
2026081504020702,14,ジーティーマルク,▲,3,37.11045967457059,41.83787848578428
2026081504020702,1,カナデルペガサス,△,4,35.99752116143919,41.6135874959044
2026081504020702,5,コスモベスケーデン,×,5,35.94319289982517,41.03455871426127
2026081504020702,10,アルデラッシュ,注,6,36.163277772887014,40.73836406199098
2026081504020702,3,ディーヴァソラーレ,☆,7,36.363346513595246,40.608019540197034
2026081504020702,11,アンナモエ,,8,36.47886777201378,39.969145210905374
2026081504020702,15,ハチキンキリシマ,,9,35.63223099528015,39.96823847436414
2026081504020702,6,マリノミステリアス,,10,34.22367674732083,39.94885138762859
2026081504020702,13,ラインディーバ,,11,36.03248274207411,39.73108826330722
2026081504020702,7,オモチ,,12,32.134239245220556,39.389488315502945
2026081504020702,4,スナッチアップ,,13,35.292553650751515,39.32202080041065
2026081504020702,12,ウキ,,14,34.429389843845364,38.27136870796413
2026081504020702,8,マムダッドベル,,15,32.841274915307984,37.06941046378201
2026081504020703,2,リボンロード,◎,1,47.662687499975895,53.08354667045138
2026081504020703,8,リバーススイープ,○,2,44.56496482350184,46.679784772495616
2026081504020703,5,ルバート,▲,3,42.808614727746566,46.27921656091472
2026081504020703,10,ピコベリー,△,4,36.869743568311016,43.903033715590375
2026081504020703,1,ルークスイテルム,×,5,38.53217223200336,42.29388852699799
2026081504020703,12,イカルステソーロ,注,6,37.917859577766514,42.001050740619775
2026081504020703,4,モナークスヴァラー,☆,7,37.789779863827995,41.73820957920537
2026081504020703,3,ケイジャーダ,,8,35.210284576553605,41.07281924339659
2026081504020703,6,フォクセン,,9,36.946788493435854,40.834586527196414
2026081504020703,11,キョウエイシャトル,,10,35.38072806590244,40.23048989892218
2026081504020703,7,ケブラダラボジェラ,,11,34.856685015002135,39.8993584874215
2026081504020703,9,コウサイリクリ,,12,32.94523038519232,38.54766577466452
2026081504020704,12,レイズレガシー,◎,1,59.62073659655229,63.39160718395648
2026081504020704,15,ロンバスブレス,○,2,58.015921763338675,61.15694699568922
2026081504020704,4,スマートレイナ,▲,3,55.49553162037122,58.72170841526979
2026081504020704,8,ニンジャトットリ,△,4,47.55572592190484,53.94322467714805
2026081504020704,9,ハンナパール,×,5,51.024283255424066,53.91479849928148
2026081504020704,7,ヴェントベローチェ,注,6,50.364213677529726,53.15565532906169
2026081504020704,10,マジギレカレン,☆,7,44.32636900733357,44.06389093279888
2026081504020704,14,バターショコラ,,8,37.15801820277285,40.186480463349426
2026081504020704,13,ユニオンジャック,,9,37.003629448007544,37.68538883066553
2026081504020704,2,ホットジュピター,,10,38.03795666176119,36.132885464107325
2026081504020704,5,イナンナ,,11,36.11251940049268,34.643606845008335
2026081504020704,1,カフェプラウド,,12,31.444101077053237,31.186391721085172
2026081504020704,11,レオスキーム,,13,29.070969438230883,31.034283329483834
2026081504020704,6,ワンダーバリエンス,,14,28.464247722341142,27.349065843375254
2026081504020704,3,モーニンムスメ,,15,27.480024788337293,27.13016528094061
2026081504020705,15,グリオンヴール,◎,1,50.298966670657144,54.895206189760295
2026081504020705,5,デスサイズ,○,2,46.85519777716025,50.721344133203495
2026081504020705,8,ベレーバスク,▲,3,42.46941325470733,47.04685516112813
2026081504020705,4,ウフドゥウフ,△,4,44.97766111783639,46.65965063453056
2026081504020705,18,カシオペア,×,5,41.69657662459131,44.33305041568442
2026081504020705,13,ノーブルクロンヌ,注,6,38.37079274706207,43.69890500194472
2026081504020705,17,フェーダーローター,☆,7,40.174368508714956,43.56570248431561
2026081504020705,14,リーデレクオーレ,,8,39.037151820332596,42.117155115407655
2026081504020705,7,ミスターマーボー,,9,39.230540267850714,42.01327627197936
2026081504020705,12,シャオママル,,10,39.29062346657025,41.606354149619634
2026081504020705,16,エバーラスト,,11,39.133425346844,40.57159278115073
2026081504020705,9,ポタリング,,12,33.9398129735711,40.57025758287128
2026081504020705,2,モティスフォント,,13,39.11715755006972,39.34941853930607
2026081504020705,6,シュペルリング,,14,32.92379710256875,35.572903632877924
2026081504020705,1,スタートレイン,,15,32.877713558452115,35.55106979197446
2026081504020705,3,ココボロ,,16,27.071201986083672,31.437024236837104
2026081504020705,10,ヤマメライズ,,17,28.625342770450924,30.30334751032712
2026081504020705,11,デルマケセラセラ,,18,21.014264862725227,27.46341107590179
2026081504020706,12,ブラックオリンピア,◎,1,67.92925949867129,70.08049296509861
2026081504020706,1,ダノンピクチャー,○,2,57.837010046684675,63.29891788344221
2026081504020706,6,ファーングロット,▲,3,56.66155673683062,63.17226018457108
2026081504020706,5,ロードフィレール,△,4,56.075220437728234,61.31214162822025
2026081504020706,9,キングズトゥルー,×,5,46.581557556490765,53.847422716839155
2026081504020706,7,サミダレナイツ,注,6,51.70215206779473,53.22013547107641
2026081504020706,4,ランツフート,☆,7,44.68289769070891,52.9291642708317
2026081504020706,3,ゴールデンパゴーダ,,8,44.516569575704274,41.71138730846797
2026081504020706,13,パッションリッチ,,9,33.13072719217616,35.5854381056534
2026081504020706,14,ズイウンゴサイ,,10,29.62616023290026,35.509358831338496
2026081504020706,11,オールマイデイズ,,11,25.73970192022444,31.134231913292183
2026081504020706,2,プリズマジコ,,12,25.82877537720299,30.505085304089537
2026081504020706,10,バンフィエルド,,13,16.434092454424196,21.417688516659812
2026081504020706,8,ビップチェイス,,14,15.762970145051355,21.2142039507589
2026081504020707,10,フウセツ,◎,1,48.20361564070817,52.42750772939272
2026081504020707,15,イリフィ,○,2,44.077760570464925,51.644787414983384
2026081504020707,6,ハクサンアイリス,▲,3,48.62203472718936,50.203099316210455
2026081504020707,5,ワークソング,△,4,40.14041970883526,46.07152041109603
2026081504020707,2,クリノオリーブ,×,5,42.27351973627748,44.99765671405996
2026081504020707,4,ライトニングゼウス,注,6,40.31651977400046,44.33871688221359
2026081504020707,13,スノーサイレンス,☆,7,41.6889227000902,44.21662056148733
2026081504020707,1,アメリカンチケット,,8,35.913551432371655,40.889739499132304
2026081504020707,7,エンヤラヴフェイス,,9,32.29316186633084,38.09757012131333
2026081504020707,3,ペレグリン,,10,34.91255008315813,37.8618616918156
2026081504020707,11,ヴェロクオーレ,,11,34.362137763868986,37.24911893394693
2026081504020707,12,ビバップ,,12,32.23777656318014,35.157074269379514
2026081504020707,8,スプランドゥール,,13,29.019690094081955,33.68121792242261
2026081504020707,9,イノセントキャット,,14,25.479173488583058,31.403955909889447
2026081504020707,14,パラサイコロジー,,15,26.97841585037743,29.59072140975917
2026081504020708,8,インナーパッション,◎,1,55.52090931265467,59.48085809589152
2026081504020708,9,ジェイエルモーダル,○,2,52.62108372990673,55.583408934818955
2026081504020708,6,ベストブラザーズ,▲,3,50.57085421050448,55.183681629774995
2026081504020708,11,アンシュウマト,△,4,51.9983279724335,55.082605987403014
2026081504020708,5,ヨドノタイヨウ,×,5,47.826296401096904,54.23122779404548
2026081504020708,3,ルーナディサングエ,注,6,48.576324871228195,51.896260108501515
2026081504020708,2,インディヴァイン,☆,7,43.74866207180441,45.06431148063269
2026081504020708,12,グランドスウェル,,8,37.67371673216617,40.52777157098301
2026081504020708,4,レボルシオン,,9,34.03638918677962,35.62390886489806
2026081504020708,7,ノーブルアクト,,10,28.55673528433107,32.41724706778653
2026081504020708,14,ターフクリスタル,,11,28.13818960794645,29.582116938123683
2026081504020708,15,オンサイト,,12,22.172185588653022,25.79476833120311
2026081504020708,10,シュガーハイ,,13,23.744834593426717,25.3985040899336
2026081504020708,1,プルメリアクヒオ,,14,18.62326789532857,23.622290334184875
2026081504020708,13,スターチスブーケ,,15,13.138805024196397,18.359013321625746
2026081504020709,1,シャンデルナゴル,◎,1,41.46498616525758,46.71675217846622
2026081504020709,11,ヴェールランス,○,2,38.78439958095573,42.8522859585663
2026081504020709,8,ローディアマント,▲,3,33.51397764666018,39.644995768198534
2026081504020709,4,ブラックボイス,△,4,32.233479905926224,38.131201975786325
2026081504020709,3,ローンウルフ,×,5,32.044726890053795,37.33369851294867
2026081504020709,9,ピーターサイト,注,6,29.418028741882036,34.08118907429663
2026081504020709,2,アメリカンピース,☆,7,32.233837518988516,31.437183779628207
2026081504020709,6,プラチナドリーム,,8,23.56907765184789,27.36469670150016
2026081504020709,10,パープルアドミラル,,9,23.91759333727625,25.68542762122653
2026081504020709,5,セイウンパシュート,,10,19.610247097212017,24.653062963893156
2026081504020709,7,ビーンスターク,,11,21.024381283435613,21.472013290581337
2026081504020710,9,マーチンゲール,◎,1,64.02781107378456,67.41014875936409
2026081504020710,5,エターナルホープ,○,2,56.67310696282479,59.52123383556839
2026081504020710,1,イデアクリスタル,▲,3,52.02985611092091,55.54652461259918
2026081504020710,13,コールリッジ,△,4,52.41624814070336,55.51288825385857
2026081504020710,12,レジェルテ,×,5,47.414362386950984,50.93927086253148
2026081504020710,4,サンタピア,注,6,47.168153086255906,45.80898660824765
2026081504020710,2,ブルーリファール,☆,7,45.86441807700796,45.29319753157856
2026081504020710,7,パワポケグッド,,8,43.93406707246492,44.21200599412205
2026081504020710,3,マイネルシュラハト,,9,38.938612417781954,41.117956997000164
2026081504020710,15,ジューンマーチ,,10,35.143168206804646,37.57928513717196
2026081504020710,10,ダノンオンザビート,,11,37.17453972745454,34.88034500899385
2026081504020710,14,ナツミカンチャン,,12,31.630536682025056,30.39530436892114
2026081504020710,11,ニシノロッドマン,,13,28.20626437176917,30.019469915017087
2026081504020710,8,オーシャンミューズ,,14,29.90321765694431,29.647084417651882
2026081504020710,6,クライナリーゼ,,15,29.21744481218157,28.72497484269912
2026081504020711,12,リナシタ,◎,1,53.581003290156204,56.31714871291471
2026081504020711,18,ラウンドヒル,○,2,49.31671526188687,52.51502410740133
2026081504020711,11,シャルマンナナ,▲,3,48.95099861406996,52.0993166477328
2026081504020711,2,コンフィアンサ,△,4,45.84629662268845,50.174908595522595
2026081504020711,10,ソレム,×,5,46.73400370916483,45.234899305769474
2026081504020711,8,メーレスブリーゼ,注,6,39.953616481196555,42.157840986397694
2026081504020711,3,ミヤカグラ,☆,7,41.68862693824079,41.754987312145644
2026081504020711,4,スーホ,,8,43.071217180151095,40.434748321348444
2026081504020711,15,メインテーマ,,9,39.758546853302306,38.98148643259559
2026081504020711,6,リュウセイコウテイ,,10,34.54718691053555,38.53213409342232
2026081504020711,1,ジーティーソレイユ,,11,41.12907625331761,36.76060841725896
2026081504020711,13,エレクトロン,,12,32.54843187489157,34.185433131249745
2026081504020711,16,ルディドゥゲンジ,,13,27.17481517987137,30.202652431228906
2026081504020711,17,カゼノオモイデ,,14,33.47795722481328,29.79780322630886
2026081504020711,7,スタンダールロマン,,15,28.977495064267238,29.471911968676405
2026081504020711,14,ユアベストダンサー,,16,29.370801645908383,29.33797079503173
2026081504020711,9,ダイユウヴェンティ,,17,28.61262978144402,29.06001034484903
2026081504020711,5,アルティーノ,,18,26.38700095925174,26.89045906449925
2026081504020712,8,キコリータ,◎,1,51.63745525680893,55.356736712482345
2026081504020712,10,アドマイヤフク,○,2,52.742474622692,52.959121720171666
2026081504020712,15,アマンヘセル,▲,3,49.62147011899633,49.76361764108106
2026081504020712,13,セキテイリノ,△,4,47.70337203069443,49.64609295932599
2026081504020712,6,ナムラオリガミ,×,5,43.77083914453467,48.28510414403947
2026081504020712,5,ラグアイリータ,注,6,43.8216829500632,48.24842483340175
2026081504020712,4,カドドゥディエ,☆,7,44.83294371851345,47.3407666803546
2026081504020712,12,コスモペンタス,,8,43.02336376651196,46.82143471969605
2026081504020712,17,エラガバリウム,,9,42.20130497096245,44.528553236571746
2026081504020712,3,イノーマル,,10,38.27387014737349,43.50891784967538
2026081504020712,2,サマーナジュム,,11,40.17871005641066,41.012380249056775
2026081504020712,1,ソニックブーム,,12,38.358859189446704,40.675724997003186
2026081504020712,18,フォーエバーラブ,,13,32.80532163447933,37.15426380952312
2026081504020712,14,キリスパークル,,14,34.49195520081266,34.59792788960627
2026081504020712,7,モーブプリエール,,15,31.560882289066434,32.944446496750444
2026081504020712,11,スノーエルヴァ,,16,29.861359035733408,30.95714848886927
2026081504020712,16,モストロ,,17,32.05609064295257,30.886294865360174
2026081504020712,9,セレスティアハート,,18,26.02810991521111,25.63138833413458
2026081507020701,1,アイゼンフォルク,◎,1,58.33986995963454,63.727028683093366
2026081507020701,14,ブレイズカルナバル,○,2,57.56826737708132,62.45601043741923
2026081507020701,7,スピーディスピン,▲,3,58.17887554173652,58.49788050207566
2026081507020701,8,ソリドゥス,△,4,56.68295058558067,58.34396146945624
2026081507020701,15,ブラックミューズ,×,5,56.34392378184263,57.29498199558378
2026081507020701,6,マルモリマイベスト,注,6,48.422513349427184,47.80839459617331
2026081507020701,4,タガノレクシア,☆,7,44.04244433582258,42.99227137725857
2026081507020701,16,スマートポーション,,8,39.38645451536567,41.35503108538565
2026081507020701,11,クリコキアナ,,9,41.86891875578034,39.63542805805565
2026081507020701,10,シャインロード,,10,35.074866822750955,35.496525865884756
2026081507020701,2,タイセイルミナス,,11,38.57291916478176,35.112256407417696
2026081507020701,5,ルガルデ,,12,30.118933860435455,33.02203434381216
2026081507020701,12,ラブシンフォニー,,13,31.764648230884806,31.971800869353455
2026081507020701,13,エコログレイス,,14,29.842859416231153,30.630890561114242
2026081507020701,9,アイシテルヨナオミ,,15,27.284712008734996,30.07153959869031
2026081507020701,3,マルモタワー,,16,26.508018419968316,26.694997327825078
2026081507020702,14,モカプウイング,◎,1,46.88359425018747,49.486780796295506
2026081507020702,9,アンガーザガール,○,2,46.050412541649656,48.798419745784024
2026081507020702,3,ノーブルラホーヤ,▲,3,43.53371321354926,48.12940649194382
2026081507020702,7,ヤマニンアレシス,△,4,44.319832267480265,47.75629779631576
2026081507020702,8,チャンピオンロード,×,5,41.88380818901192,45.655310254591335
2026081507020702,13,デルニエジョイ,注,6,38.916167924816506,44.14234399512088
2026081507020702,12,キュールエサクラコ,☆,7,40.67941547684418,43.866381291326746
2026081507020702,6,トウカイジーク,,8,36.162843248785975,40.001390599456336
2026081507020702,15,グッデイ,,9,39.428677266828835,38.79076222572075
2026081507020702,10,ショウナンライラ,,10,37.25430258619699,35.77292852028528
2026081507020702,1,リアンマカ,,11,35.65868216337573,35.65185787956079
2026081507020702,11,ベルフィーノ,,12,35.93600493204037,34.58981565082138
2026081507020702,4,リフルフォース,,13,35.46992120787281,31.9093168620666
2026081507020702,5,シバノパージャン,,14,27.380080480792778,29.062542940405894
2026081507020702,2,ビケイムフリー,,15,28.754367872683634,28.107498658902898
2026081507020703,5,スクールディーヴァ,◎,1,43.0035230488874,46.400722304308225
2026081507020703,6,コルベータ,○,2,42.0277729988158,45.95172318275571
2026081507020703,4,ピコキング,▲,3,40.769810016552945,45.64201067976489
2026081507020703,1,リアルカムイ,△,4,38.673202393711655,44.811577943865025
2026081507020703,7,レットミーゴー,×,5,40.22241281291714,43.61881335650216
2026081507020703,3,セイウンマイラヴ,注,6,39.929465649690755,43.375871268832505
2026081507020703,2,ステラヴェント,☆,7,39.310047193052704,41.94513927492194
